"id","price.avg","brand","colors","imageURLs"
"AVpfJWHailAPnD_xV7g2",414,"Emporio Armani","Black","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7078902215?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FKcijcPVca8EAaDa7Fuce3oBjdwwhwURm-14.jpg&d=db02c09b774b765533ffa0f05b45771f4b1c1242,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7078901615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F32HjHQnrYGpLJ1knoFp8KaD2Sl2jpDI6-14.jpg&d=29756edd40111d6871b89af22584f650869adc32,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7078902115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FB7hohvhLas1Mz50rTYJ0fqHwWE8QSQPC-14.jpg&d=a860768d6f9e88a5139925a6cd9a607021f9f8d9,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7078901915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FA2Wxfr5f3aH78w8NPKNHXyC48icj1WoV-14.jpg&d=a52b10891d3a1148b01e1c66e44995eac38b43bb,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7078902415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fq7NnjFHGyDsVDJDueQbsPiW95mEzNcVu-14.jpg&d=4aa32360a1c4f045a53671dc7d4f63f0a9b4a4f1"
"AVpfI7yi1cnluZ0-ewpX",403,"","White","https://images-na.ssl-images-amazon.com/images/I/41QOSQOySxL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nQM9B3HzL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31U6Yvty9XL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31KUK39M4KL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yjzENqy1L._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31yHQWLG%2BFL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yjzENqy1L._SY300_QL70_.jpg"
"AVpfetduLJeJML4397iA",400,"Pajar","","https://i5.walmartimages.com/asr/b2b22ab8-9e56-405a-b3b4-3d2051d068e3_1.6938ace9f3da9ea605b70c22f8b2af8a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpflQhk1cnluZ0-naTT",398,"Diane von Furstenberg","",""
"AVpgLT_ELJeJML43KD8L",396,"Derek Lam","White","https://i5.walmartimages.com/asr/8805918e-b168-49dd-9377-10f3d1680899_1.fc7ff6307bad3820964e8702dba00065.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfdgeMLJeJML439mdW",395,"Vince","",""
"AVpfjgdjLJeJML43_VBP",395,"COCLICO","",""
"AVpfNY2iLJeJML434sZe",395,"Vince","Blacks","http://i.ebayimg.com/images/g/CBcAAOSwoudW67ZO/s-l300.jpg"
"AVpgkwtCLJeJML43P1TU",395,"Arche","",""
"AVpgSHN3ilAPnD_xqP7M",390,"Benjamin Adams London","",""
"AVpfKiL6ilAPnD_xWUeP",388,"Ralph Lauren","Black,Brown","http://www.ralphlauren.com/graphics/product_images/pPOLO2-21397424_standard_v330.jpg"
"AVpfAtfq1cnluZ0-b7s1",385,"Rupert Sanderson","Beige","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145740615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FEwnI4gzB8QcUfPwtXyuVBJqrWiqwjPrI-14.jpg&d=e6ddb2ff6006f7896692f533089ab4962d768b0d,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145740915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fu1Ffl36beqNdbcPq9F0R4bw1YTY0S2FZ-14.jpg&d=a651887982d5da878cf33735a76fb4706b87c030,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145740715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FFvKzXiRVuDXBOeT8Kfie7FOALfEaVMrP-14.jpg&d=d85b406d124382264da9f1d0fa630add784b4af0,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145740815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FoTAbmdHOfRdBgjxmgJb3oybsFlpzK7gF-14.jpg&d=adb5a62fea9a269ecbfe8f90e8ed497f2113b2b8,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_6600758015?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FJPrY106So531JuUjOkoBiGHZnKdFpknb-14.jpg&d=9e6261fe4093aeabe5892790eee7e651bc78a7ae"
"AVpgVGKI1cnluZ0-z-yH",384,"Delman","",""
"AVpgVMki1cnluZ0-0AOy",384,"Ralph Lauren","Espresso","http://www.ralphlauren.com/graphics/product_images/pPOLO2-21544125_standard_v330.jpg"
"AVpfXH_H1cnluZ0-jYB3",380,"Ferrini","Cognac Baby Blue,Chocolate Pink,Black Mint","https://i5.walmartimages.com/asr/1f478638-0d0e-41b7-95e7-521611e3468b_1.454023a41164d0df8b746d0bbe0b04dd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfLj9H1cnluZ0-foN-",375,"Ralph Lauren","Black","http://www.ralphlauren.com/graphics/product_images/pPOLO2-20528647_standard_v330.jpg"
"AVpfRCVMLJeJML4355XR",375,"Ferrini","Cognac Baby Blue,Black Baby Blue,Chocolate Pink","https://i5.walmartimages.com/asr/344421ff-5f07-427e-a9fa-803215bae3a8_1.409b90e6802b90ddc8eb124c6b6fff37.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpi0eYoLJeJML43pXSy",375,"Ralph Lauren","Cuoio","http://www.ralphlauren.com/graphics/product_images/pPOLO2-23549981_standard_v330.jpg"
"AVpfAA181cnluZ0-brrL",372,"Missoni","Orange","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7252643515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F4STuMpFpQzgQMC1aI769Dmbo1vSbC8ri-14.jpg&d=58dc345fc65ab05fb9c93465686608394cdf3ec8,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7252643815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FVLKlS4NmvCrkZ6HrhMtKLIRz42v4Vo6t-14.jpg&d=b7af00226c77d8d069ab92a04bc1700f85a1157f,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7252643715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FI0MzrCLezOiuQ2DLsptToOVhJVfyZ2q3-14.jpg&d=cd15f92b1b892b0d4ed29240a058162a88e85e45,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7252643615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F4okBECjjj2JM6dSh4fIiuKLcETHsycSW-14.jpg&d=3851268704af9ce74eb39181ba9819c4ec795f30,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7246656415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FuUIOhwPOddNT79u0VjU8pxHToqlT7Hr1-14.jpg&d=af14b41938e011491c99b7585191d73150768ad1"
"AVpfdFmR1cnluZ0-lCMq",372,"Donald J Pliner","","https://i5.walmartimages.com/asr/fe747022-11a4-4d0d-9d1e-ec2cba2f383c_1.22a8eeae745a79a2eb29bfbee8bbbe2e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgrs0ULJeJML43RZYK",372,"Ralph Lauren","Vintage Silver","http://www.ralphlauren.com/graphics/product_images/pPOLO2-22577471_standard_v330.jpg"
"AVpf5TixLJeJML43FnjX",355,"AGL","",""
"AVpfkVgk1cnluZ0-nIAA",355,"JEFFREY CAMPBELL","Black Combo","http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389833220?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmishablackcombo-1.jpg&d=67b171a0203f2e99386bd9a54f020798021b1908,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389832620?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmishablackcombo-4.jpg&d=ab57afde02108823c62293c327094101f7417c39,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389832420?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmishablackcombo-2.jpg&d=55d18fe24250043210dba856cd704eefeb1b3fed,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389832520?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmishablackcombo-3.jpg&d=f6f6cdc064bdda120dd53f857c1758bf0b812e6a,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389832720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmishablackcombo-5.jpg&d=a7ff9e20efae149e3ff7af918df8aae146c0a2be"
"AVpfo102ilAPnD_xfff4",355,"Valentino Noir","Blacks","http://i.ebayimg.com/images/g/FqIAAOSwHoFXu1dy/s-l300.jpg,http://i.ebayimg.com/thumbs/images/g/-n0AAOSwLnBX8rVj/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/VMsAAOSwGtRX0wXl/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/OZwAAOSwvgdW4yZ7/s-l200.jpg"
"AVpfN_jU1cnluZ0-gbST",352,"Dolce & Gabbana","Multicolor","https://i5.walmartimages.com/asr/572806fe-ba9a-40ca-b83e-a69cd8c0d258_1.c4aa8a029aee38fa602ed2f10d652e5e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfg2xq1cnluZ0-mFML",350,"Michael Kors","","https://i5.walmartimages.com/asr/80c27a2b-2395-4d30-9dcb-a08d0a9ba66f_1.a7c01632b0e077af3503a055a0ca812f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgVttrilAPnD_xrGSJ",350,"Vince","",""
"AVpf1p15LJeJML43Eqqo",349,"MCM","Multicolor","https://i5.walmartimages.com/asr/9891e035-a89d-46f8-86f3-17b1bb618329_1.c7f3af4328683be478b874e6c0382f72.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpiVb7Y1cnluZ0-MRLl",341,"Pas De Rouge","Black","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971829515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FOP20HBtlaYXmSarSDdKckJ5qHYVMB65v-14.jpg&d=ec05309b8405ed376cac9e7c4d9cd7ae48cd0df3,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971829315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F7G7HIOoCFi8OnqpJAJAjoIgOef6LUayY-14.jpg&d=13fd2f14a05866eddaf1d9cf634152ef8323c3dd,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971829615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FaDws0AACMphwrHtqbkPPMPKEuNKYrxAO-14.jpg&d=cae708e0b8bcf6e9f9849991df0a27b0d8b1fa2a,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971829415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FBRxnlioi2QiGcWouUvWUICgm6HfINzi7-14.jpg&d=2cedeb8d4a80c7660093f1fa60a3725c09a13970,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971829915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F97nfssFx5NAK2y7L6iqc0xM3XLSlk8rH-14.jpg&d=e0dc5164d5310139b26cf083d78a7846ededf087"
"AVpfO--H1cnluZ0-gwVJ",340,"Ralph Lauren","Black,Brown","http://www.ralphlauren.com/graphics/product_images/pPOLO2-21397463_standard_v330.jpg,http://www.ralphlauren.com/graphics/product_images/pPOLO2-21397476_standard_v330.jpg"
"AVpfpD581cnluZ0-ojM7",339,"LUCCHESE","Vanilla","http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8362121720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Flucm5031.s54-vanilla_2.jpg&d=94a69c3ef0e18d0fc22f10a13dc141bb888a1833,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8362121920?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Flucm5031.s54-vanilla_4.jpg&d=f70661a9894c93d875b71decfc37ce7024ff4d13,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8362122020?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Flucm5031.s54-vanilla_5.jpg&d=d935770b8b6ba83ca55cd47977bf6a89145407ac,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8362121820?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Flucm5031.s54-vanilla_3.jpg&d=d2e2c054cefa385fb171b57765d73881ceec0200,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8362122120?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Flucm5031.s54-vanilla_1.jpg&d=9e3d9f3d32d2dbdcedb4e992ef609b2e1322782b"
"AVpfQ5qg1cnluZ0-hYyo",333,"Pas De Rouge","Black","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F9EkQ7rt3Mrc7U3DJppeyKgFvsBLrlsmW-14.jpg&d=984d659bd9dc19fa2380bb22b93965a15f243536,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FwyRJGuMlF4PpqcuAkkVYS7xHqUeSn7dD-14.jpg&d=f28bb6ae08f8a61d115a271ff76b371e20e5abe3,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FRKrSft2iI1SrRty7zUASKVNuIE0nFD6w-14.jpg&d=75624d37e1653c785abe2291d2d8e7555a5f4afa,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F8YZqgKGywen0Y8BwfkOLILp5GBJGDn6e-14.jpg&d=0e56bd31e2869c61c58a3376158e8ff8ae681831,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7971707315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F3WCZKqKAzdioZdyAVbhgcKBZag9oW1db-14.jpg&d=f002c6a585b6515a013cfc0c35464785834f7620"
"AVpgi1sMLJeJML43PZYP",328,"Delman","",""
"AVpfJRpM1cnluZ0-e3-Y",327,"See By Chloe","","https://i5.walmartimages.com/asr/e69ffff6-e83a-47f6-a7d4-063dad2e362e_1.fd249dce74ed93971a107a8000d0b65b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgVtcZ1cnluZ0-0H9N",326,"DANA DAVIS","Black","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7096151315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F89VYt7NYYxqtvFGwlxYkAS4QxQMrdKlx-14.jpg&d=5379db6bd1610245202a4e4dfaec2d24f35a2b93,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145219815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FSkKi3J93O2osns2c0PwDl5bTGWWiT4wJ-14.jpg&d=efc1e62574b9011af77fac67e9a899340f571aac,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145219915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FWzwtaYNI8z4OXAgH1rIQhOzzGMnOq3Xt-14.jpg&d=479e3bf4d845aed8c27cf8498900e08041b22ef4,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145219715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F5T8qdssTicnwZJ1hM68TznDHYHxwFW64-14.jpg&d=32a1320663c4ad77defe38531021c907c2b76e30,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7145220015?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FnpaKClf8G633M8g4HBRTg4b4JAqu8Zui-14.jpg&d=950b853503e93b9274229d689bcba99f6e05320f"
"AVpe7NVXilAPnD_xRAit",325,"Aquatalia","",""
"AVpfLShGLJeJML434Ard",325,"Vince","",""
"AVpfoCBKLJeJML43AtuI",325,"Vince","",""
"AVpgynwXLJeJML43S0i6",318,"Babolat","WhiteBlueSilver,White,WhiteBlue","http://ecx.images-amazon.com/images/I/41UZKBHbB9L._US40_.jpg,http://ecx.images-amazon.com/images/I/41PKRB2bgAL._US40_.jpg,http://ecx.images-amazon.com/images/I/41lz7KQyu9L._US40_.jpg,http://ecx.images-amazon.com/images/I/41kvNXD4I0L._US40_.jpg,http://ecx.images-amazon.com/images/I/41kvNXD4I0L._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41nxHE4DseL._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/41fMCIObpgL._US40_.jpg,http://ecx.images-amazon.com/images/I/41Zu6jPqBKL._US40_.jpg,http://ecx.images-amazon.com/images/I/41iTQd8SAQL._US40_.jpg,http://ecx.images-amazon.com/images/I/41nxHE4DseL._US40_.jpg"
"AVpfgf7H1cnluZ0-l-34",316,"Loeffler Randall","","https://i5.walmartimages.com/asr/bfac8faf-c955-47ee-aacb-4914ea4620c0_1.9822c6f1666a69c924494e1933035410.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfGFG-1cnluZ0-dzZ4",315,"JEFFREY CAMPBELL","Black Dollars","http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389806620?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmulder-hiblackdollar-3.jpg&d=30939e257bb9be0eaac4fb50066e4d6d3d798df0,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389807720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmulder-hiblackdollar-1.jpg&d=0409f7b5b49f8fbd53da073c2f8df5c8f6b304bb,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389806520?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmulder-hiblackdollar-2.jpg&d=cea32f098ebc8557b599f65b5a095e81a8a4baa3,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389806720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmulder-hiblackdollar-4.jpg&d=629f87d4c92c2346485458ce384e5ef19f75c029,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389806820?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmulder-hiblackdollar-5.jpg&d=cf0302eaa86489f65faefeaa17db752ba6a72b3d"
"AVpfV-3_1cnluZ0-jBgB",315,"JEFFREY CAMPBELL","Coral","http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389770720?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmuldercoral-2.jpg&d=a8fa59eb713ebe80ef507cb2490a89e00d9914ac,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389770820?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmuldercoral-3.jpg&d=3aff715407ad058187d88e598bd473a67f588b00,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389771220?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmuldercoral-1.jpg&d=c4ebfbdd0bdaca291470aa4efeae98361fbf2fa7,http://c.shld.net/rpx/i/s/pi/mp/1239/prod_8389770920?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F22001016%2Fimages%2Fjcmuldercoral-4.jpg&d=0a3b425749b7a8edb078033a385642e85304634a"
"AVpfP1WxilAPnD_xYDdu",312,"Dan Post","","https://i5.walmartimages.com/asr/cfe68a25-879e-4084-850e-e8862e0aa699_1.67fb5aa389f1e2e62528afb6a2cc3b3d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgp5tlLJeJML43Q_95",310,"L.K. Bennett","",""
"AVpg7_QgLJeJML43UoIL",307,"Justin","","http://i5.walmartimages.com/dfw/dce07b8c-aa36/k2-_a51f5906-8cb9-4a01-b808-f76b7cc708e7.v1.jpg"
"AVpgZUj5LJeJML43NVra",307,"Sebastian Milano","Multicolor","https://i5.walmartimages.com/asr/49875b5f-e799-4c56-a8e4-c75a706a2184_1.d27b9cceed79a4cf67ce2eff296a43b9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfnpoSLJeJML43AmO3",306,"Gameday Boots","","https://i5.walmartimages.com/asr/43ca2dcf-4ec5-4bea-9769-b4eb9bd8e581_1.6cec13d659b598ed6c20bacb20a67c2b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfvEo1ilAPnD_xhVAX",300,"Tory Burch","",""
"AVpe9dW01cnluZ0-ax9N",299,"Pas De Rouge","Red","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7075387615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FlNVVuUVujc30Tf1HIb4zf2DD2DCEhBqZ-14.jpg&d=79f9af855600593651c526110bae760042e38c2c,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7075387515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FeQ3Z9TxvIjTTPVj3tvSh0zmx6hAkzDJO-14.jpg&d=804b1f7ff915f41872ac0e5beb4ad67ea09063d3,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7075387715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FyPonKWmI04LuibRhKvxSyYyrG046LXRf-14.jpg&d=beb2c5277e8eb7779137180b3466bd7cdf15d173,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7075387415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FbpPJtRwlskSkMOSVmWAHesUR8LpNSn8F-14.jpg&d=14847442b3a32aab6f760c712ac964c57051ed90,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7075387315?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F196gZPgFOdE4dgg1guKnI15rFJ4gLNY1-14.jpg&d=d17b82c10538dcbd8e6c6985bf4d4343b3fd2607"
"AVpfELBtilAPnD_xULJU",298,"Trask","",""
"AVpgLJA6ilAPnD_xojiT",298,"Trask","",""
"AVpf3H9ailAPnD_xjmNA",295,"Rachel Zoe","",""
"AVpfKZV3LJeJML433t1k",295,"Ralph Lauren","Yellow","http://www.ralphlauren.com/graphics/product_images/pPOLO2-23051284_standard_v330.jpg"
"AVpfTgbsLJeJML436rxu",295,"Vince","",""
"AVpgtdck1cnluZ0-5XKi",295,"Tory Burch","",""
"AVpiDNWqLJeJML43hsdj",295,"Loeffler Randall","",""
"AVpe9s3bilAPnD_xR6Ps",290,"Junya Watanabe","",""
"AVphdokSLJeJML43bNOJ",286,"Marc By Marc Jacobs","Silver","https://i5.walmartimages.com/asr/0a95b620-b2bc-4c22-8775-fcc9e09b2cb4_1.d6d05131b809a93cd483f7a63eee8aa3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe_mv7LJeJML430A-M",284,"Hades","","https://i5.walmartimages.com/asr/c126426d-aac6-4381-ae18-426a91361983_1.12b1ed3ea6cfaa3e164b7a07c1f7d542.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe-WS91cnluZ0-bGeN",284,"Hades","","https://i5.walmartimages.com/asr/c873adf1-257f-4d2e-a3cd-9ff1e5a72284_1.5a25a0b9d58a7a322d20c1ac81cfcf23.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf4k5oLJeJML43Fb6g",284,"Hades","","https://i5.walmartimages.com/asr/be899318-edd1-46ed-940f-41eaa55ec9f1_1.4a89f18471f765e6a4b3c84357abe569.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfLwiGLJeJML434KrY",281,"MEPHISTO","","http://i5.walmartimages.com/dfw/dce07b8c-82af/k2-_f1111b7b-8b61-43db-842a-b0173a0334ee.v1.jpg,http://ll-us-i5.wal.co/dfw/dce07b8c-82af/k2-_f1111b7b-8b61-43db-842a-b0173a0334ee.v1.jpg-e29253cf6a94baaedf018093f439fc36ff64e1e0-optim-450x450.jpg"
"AVpfBX9D1cnluZ0-cK11",280,"Australia Luxe","Gold,Silver,Crackle Black","https://i5.walmartimages.com/asr/cd529137-4e6e-4dcd-9ac8-f0ce5715059a_1.9807dd27877b8524f9aa8ab575cbbc9c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfSCZW1cnluZ0-hvse",278,"Calvin Klein Jeans","",""
"AVpfMlGgilAPnD_xW_l5",277,"Marc By Marc Jacobs","Silver","https://i5.walmartimages.com/asr/a586bcbf-3ae8-4dfb-a037-6fc7fe82b136_1.df376907fee0a549e8a0c2337ca96621.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfLJE_ilAPnD_xWhPO",275,"Freebird by Steven","",""
"AVpfPZ7l1cnluZ0-g5TG",275,"Ralph Lauren","Black,Polo Tan","http://www.ralphlauren.com/graphics/product_images/pPOLO2-21610329_standard_v330.jpg"
"AVpfteKP1cnluZ0-p2f3",275,"Tory Burch","",""
"AVpiY-OfilAPnD_xDtx7",274,"Ralph Lauren","Dark Brown,Black","http://www.ralphlauren.com/graphics/product_images/pPOLO2-18598101_standard_v330.jpg,http://www.ralphlauren.com/graphics/product_images/pPOLO2-18598114_standard_v330.jpg"
"AVpfiIroilAPnD_xddUe",272,"Fiel","","https://i5.walmartimages.com/asr/26f0bdfb-c35d-4336-9a17-029447b2181c_1.309a76f2d39a5ecdfcc731b981e44728.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
